tweet;HS;Abusive;HS_Individual;HS_Group;HS_Religion;HS_Race;HS_Physical;HS_Gender;HS_Other;HS_Weak;HS_Moderate;HS_Strong
"In honor of #InternationalBatAppreciationDay I present to you the #VampireBat. They are not as scary as they are made out to be.
#Wildlife #Adventure #AndestoAmazon #Amazonia #YasuniBiosphereReserve #Biodiversity #Conservation #TBS #TiputiniBiodiversityStation pic.twitter.com/YsamqlWCJ2";;;;;;;;;;;;
I've been through so much. Out of 24 years, what fucking hell i went through. People use my weakness for their benefit. And laugh while i cry. Not a care in the world. I've always been alone and i've always tanggung semua perangai bejat orang sendiri w/o support.;;;;;;;;;;;;
Fun for you I feel bejat ð;;;;;;;;;;;;
"And for the chinese descent in Indonesia. Let's stand strong and held our hand together.

Yes we get used to the terms ""Banish from Indonesia, Cina!"" 
""Kafir!""

And we too gonna get used to ""source of sickness!""
""Served you right! It's payback time

Yada yada. We'll manage :)";;;;;;;;;;;;
"Yes its derogatory, so does ""cina"", ""pribumi"" & ""kafir"". Tp gabisa disamain sm n-word gasi? Its just different i think";;;;;;;;;;;;
Cina babi cina kafir cina bla bla bla but when CNY arrives, still ask for limau mandarin and red packet one.;;;;;;;;;;;;
"I am.. But they wont... Some people still be racist for the rest of their life...
My mom just get yelled by someone for a little misunderstanding, 'CINA SIALAN KAFIR MAKAN BABI CUMA PENDATANG LU!!! NUMPANG SAMA PRIBUMI!!!'";;;;;;;;;;;;
"Right, it's SIMPLY like people call u name like ""si Cina"" to Chinese or ""si pincang"" to people with disability, let me use Indonesian term for precise catch, ""RASA KATA"" from ""kafir"" itself, if shot directly to people, is ... not very nice to hear if I may say, it's not friendly,";;;;;;;;;;;;
the amount of cina komunis, cina DAP, cina kafir still being thrown around is pretty telling lel;;;;;;;;;;;;
When we are called 'cina', 'kafir' for decades, deep down we dont feel like Indonesian citizen anymore. It's something that only minorities could feel.;;;;;;;;;;;;
Good grief. People who yelling others as kafir, cina must take down.  https://twitter.com/Omnduut/status/1197147417189072896Â â¦;;;;;;;;;;;;
Only Malays do the labelling. They call Indians Keling,  cina babi, shia kafir, Abdul hadi awang Nabi, but they are the ones lacking behind depending on taxpayers' handout.;;;;;;;;;;;;
I adore this kafir cina so much!;;;;;;;;;;;;
In his defense, he probably knows as well as Madey that they can't alienate the nationalist section of Malay society or BN will portray them as macai Cina, boneka kafir, etc;;;;;;;;;;;;
those who always utter s.t.f.u, cina babi, pegi mampos, keling, kafir.... i never heard them say these words in sopan santun way;;;;;;;;;;;;
"By the Dutch? Oh yeah, we know. I bet all Jakartans that pay attention to their grade school history lesson know about all that more than I do.

Quick question; you still see kumpeni around here lately? No?

Kalau yang teriak2 cina kafir antek aseng itu? Masih ada gak?";;;;;;;;;;;;
Beraninya this Cina call me kafir organic lmao  pic.twitter.com/mqPEjtjAhd;;;;;;;;;;;;
Your opinion is often misleading. Mature as person but not the mind. Xfit for pmship. You could just say we are a nation with intermingling of network, chains that must not be broken to ensure we, togather can prosper. You think all cina is kafir? all Mly is Muslim?;;;;;;;;;;;;
"I respect that it's a responsibility for the Muslims to authenticate a halal sijil for boba shops

But you don't have to spew up racist comments like âini Msia apasal brand name perkataan Cina' or âutk kafir saja'

Please respect the non Muslims' dietary choices as well  pic.twitter.com/9o7iLRnxEK";;;;;;;;;;;;
"Imagine people saying ""kafir kafir cina"" while using microphone which made in china";;;;;;;;;;;;
"Some things doesn't add up from the present racial situation in ð²ð¾:
Melayu= Islam
Cina= bukan Islam/ kafir/ biaDAP/ DAPigs/ menterbalikkan Jalur Gemilang/ Komunis

Since when race and religion became the same thing. Make up your mind. Which card are you playing? Race or religion?  pic.twitter.com/ftBmN6AgSh";;;;;;;;;;;;
It's funny because I have bad experience with ustazah as well... I went to chinese school so in the evening I have to attend sekolah agama. I remember this ustazah said I was following budaya kafir and let the other kids bully me for being âikut cina makan babi â..  https://twitter.com/AalexTermizi/status/1162994914222727168Â â¦;;;;;;;;;;;;
Your words are messy. Really. The message seems bias. If you truly think tolerance should be consisntent. Why did you please anyone to think the way you think? Thats not tolerance. Tolerance is appreciating differences. Termasuk menghargai mereka yang ngatain onta dan cina kafir.;;;;;;;;;;;;
One can only hope to be half dipuja2 as that cina kafir.;;;;;;;;;;;;
I mean..., as a straight dude who also talks about things like LGBTQ and women's issues in Malaysia and gets flak for it who _also_ makes jokes about being called cina babi and kafir, I really do get it. But personally there was a point where it felt like I was using (cont);;;;;;;;;;;;
Craving for bak kut teh. My Muslim friend has a recipe for halal version and also non halal version when he was still a cina babi kafir. So maybe this time I'll try experimenting with halal version since babi meat is too fat for my diet right now.;;;;;;;;;;;;
We do fear cina pki kafir tho  https://twitter.com/badgaIdidi/status/1135764588656332801Â â¦;;;;;;;;;;;;
"Yall..Idk why yall are so offended when kelantan and kelantanese get critisized. We Penangite get critisized all the time

For being sheeple of DAPig, for supporting kafir cina, for allegedly disregard muslim & malay rights, and malay and Muslim here who supports DAP are traitor";;;;;;;;;;;;
"I don't find any logic reason to hate him. believe me whenever you mention how ugly pr4bs is, their barbaric fans will come to you with their fav anthem,

""aVa kOrEa bIsA aPa"" ""cInA aJa bAcOt"" ""dAsAr kAfiR!!""";;;;;;;;;;;;
Cina kafir in this country gets blamed because we busy converting oxygen to carbondioxide.;;;;;;;;;;;;
"There are early signs in Malaysia. It begins with devaluing ""orang kafir"" as less-than-equal citizens, thinly-veiled ethnic targeting ""boikot barang Cina DAP"", perpetuating majority fear with ""Agama semakin dibuli, kedudukan bangsa terancam."" Violence is just a step away  https://twitter.com/AmarAmarasingam/status/1128170250632089602Â â¦";;;;;;;;;;;;
"I Am Not Happy At All About This, where is moslem state, please not only look at tragady moslem peopele!
(yahud in palestin, kafir in surya, comunis in moslem uighyur cina, budhis in moslem rohingiyah at miyanmar, hindu in pakistan, kristen in NZ.";;;;;;;;;;;;
Bullshit, how abt Ahok? Double standard at best. Why? Because Ahok is cina kafir?;;;;;;;;;;;;
23) The other answer is the increasing use of the word âmusoh-musoh IslamÊ¼, âkafirÊ¼ and calls to jihad following the Red Shirt rally of Cina Babi,;;;;;;;;;;;;
"For any Indonesian fellas having a hard time comprehending this thread:
(1) replace ""Jew, black, and Muslims"" with ""Yahudi, Cina, dan kafir"".
(2) replace ""White supremacy"" with ""Indonesia bersyariah"" and ""Whites"" with ""muslim"".  https://twitter.com/WajahatAli/status/1106411072729346048Â â¦";;;;;;;;;;;;
"PAS will still call Selangor ""Darul LGBT"". Ultra-conservative and reactionary Malay nationalist political actors will still say that PH is the LGBT/Liberal/Kafir/Cina/Whateverist political coalition and will still support BN/PAS.";;;;;;;;;;;;
cina kafir still the best ðªðª  https://twitter.com/rullymoenandir/status/1102659913212280832Â â¦;;;;;;;;;;;;
Feces like him are splattered throughout Malaysian twitter but what makes him special was that he called himself a cina kafir ð¤£ all that just to make it look like non-muslims were against LGBTQ too;;;;;;;;;;;;
Ah sorry I didn't know that's what you meant. Being anti-DAP isn't racist, but Umno-Pas supporters' frequent reference to DAP as kafir and Cina babi leave no doubt about the reason for their dislike. MCA and MIC are accepted only as subservient component parties;;;;;;;;;;;;
Indon just don't have manners. When you accidentally pushed someone or asking for someone to give a way, you say sorry/excuse me. Where did you even fucking go to school?! Don't your parents teach you nothing?! Perkara cina sama kafir aja kali yaa otaknya?!;;;;;;;;;;;;
I thought that implied: 1) she should be ashamed of being part Chinese, 2) to be anything but Malay is not acceptable (because Cina = kafir has been drilled subconsciously into these kids' brains), 3) what the heck did the people around these kids say or do to warrant the...;;;;;;;;;;;;
"about race, it's pretty much starting to change, but back then.

there was this racist outrage against a politician who's chinese minority, saying he's ""cina kafir(non believer)"" and send him to jail for false accusation

minorities are scapegoats for problem here :/";;;;;;;;;;;;
So who exactly is the one who's 'Terlalu Islami'? , and most of south east asians are 'keturunan cina and kafir', also a week ago his statement would've been perceived as weird ð¤, but what do I know about politics Â¯\_(ã)_/Â¯;;;;;;;;;;;;
"In the end an organization that was setup to help melayu-Islam that was pillaged and plundered by the same folks requires rescue from MoF where the minister is, according to the same pillaging and plundering folks; Cina-Kafir-DAP.

How does the spit taste huh?  https://twitter.com/theedgemalaysia/status/1072407658844557312Â â¦";;;;;;;;;;;;
"Read that the Anti-ICERD protest went smoothly and peacefully today, so that's a good thing... but I do wish they'd also look at it from a standpoint of anti-racism. 

I, for one, don't want to be on the receiving end of ""kafir"" and ""Cina babi"" remarks coming from racists.";;;;;;;;;;;;
The answer to this Tweet is âasal bukan cina DAP kafir etc2â  https://twitter.com/ElphabaThropp7/status/1068668666156212224Â â¦;;;;;;;;;;;;
"For this very reason, the young children I was at school with when I was 7 took one look at me as a Malay-Chinese and said to me: ""Eh Cina, kau mana boleh jadi Islam ni. Kau ni kafir.""

I resented that and them, and for the longest time: I resented myself and my identity.  https://twitter.com/jackalldyss/status/1066601326883221505Â â¦";;;;;;;;;;;;
"It was all tears for me: having to go to school to brave insults like ""kafir"" (infidel) and ""babi Cina"" (Chinese pig) because I was not pure Malay (pure blood much?). It pushed me away from making genuine Malay friends for a long time because I could not relate with them.";;;;;;;;;;;;
"according to temanku yg kafir dan cina, nabi yunus itu OG vorefag

which is true

fckn sand people i swear to god";;;;;;;;;;;;
... in Indonesia, where muslims are the majority, this would be almost exactly the same, only the subjects would be like asing aseng cina kafir zionis instead of hispanic black etc and that white part would be muslims/pribumi (inlanders).  https://twitter.com/BenjaminPDixon/status/1034090397415473152Â â¦;;;;;;;;;;;;
People get nothing to judge by his works. And they came with a LOT of issues about kafir, antek cina, PKI and spread it all to innocent people and religious one so they easily believed it and started to hate him.;;;;;;;;;;;;
Reading the comments under the news of Siti Kasim and Anis' case: Out of nowhere suddenly this is about religion and race. Lawyer kafir lah,PH dikuasai cina lah,AG keling lah, kedudukan agama tergugatlah,kaum lain tak hormat lah.Dei!What logic is this?Says alot about Malaysia ð;;;;;;;;;;;;
Malaysia will be developed, if everybody call them as Malaysians! not, Kafir la, Cina la, India la.. Stop having narrow minded !;;;;;;;;;;;;
"my first summer home from uni, there was a day when my sister once came home crying from school (dia pi sekolah rendah agama) sebab someone called her Cina. and then we all told her, kenapa nak malu; we are part Chinese (except my mum la). then she said, sebab Cina kafir.";;;;;;;;;;;;
"Kill Christians & ""cina"" (ethnic chinese indonesians) because they are ""jahat"" (evil) kill the ""kafir"" (infidel) and they will go to heaven.
This type of hatred against Christians and ethnic Chinese Indonesians is still very strong among a sizeable chunk of muslim indonesians.  pic.twitter.com/ZuD2G0HS1G";;;;;;;;;;;;
Wong cina kafir brow ..;;;;;;;;;;;;
Something amazing happened to me. Last night - I kid you not - I dreamt of TG Dato Seri Abdul HADI AWANG! PAS supporters might be thinking: what did this kafir Cina pakai shorts tak tutup aurat do to deserve such blessing? Ans: saya tinggal kat Shah Alam, tepi masjid lagi broâð»;;;;;;;;;;;;
tak tau sangat tapi from what i read, dia malay tapi claim cina and kafir, also apparently a meninist.;;;;;;;;;;;;
"Hahahahahahah got dragged by his own classmates. 

All this while he goes âtapi aku Cina. Tapi aku kafirâ nooope. Pure Malay rempit.";;;;;;;;;;;;
I think it is the response to the president being accused as Cina kafir PKI atheist, etc.;;;;;;;;;;;;
With how much they hate kafir and cina , they might as well stop using any products or services provided by those people.;;;;;;;;;;;;
Sis. You nak cakap orang cina dgn india ni apa ? Kafir jugak? Kafir is for people who dont believe in God. That man. Who died. Was Christian. He did believe in God.;;;;;;;;;;;;
how my boss intro me to peeps: This is Levi. our designer.  He is Cina and Kafir.;;;;;;;;;;;;
For those who doesn't understand why people hate to be called as Cina, Kafir, etc, please look at this. It's all about context and relationships that you have with that people. Eh tp kan yg ngelakuin itu di negara gw mostly gak bakal ngerti isi video ini.. Yah syulit..  https://twitter.com/mattwhitlockPM/status/929031252396662785Â â¦;;;;;;;;;;;;
guys, stop it really. stop calling people pribumi, kafir, non-pribumi, cina, or whatsoever. they have name.;;;;;;;;;;;;
Thats where u bring kafir harbi cina DAP to the so call Kelantan Serambi Mekah.;;;;;;;;;;;;
"Will AC Milan fans in Indonesia will defend people who often shout ""Anti Cina Kafir""?? ðð";;;;;;;;;;;;
"Then the very next minute they're the one shouting,
""Darah kafir halal! Cina kafir! Gantung! Bunuh!""

Hypocrites at its best.";;;;;;;;;;;;
If u r a Cina-Kafir-Pakatan supporter who even dare to raise your finger, u r biadap.;;;;;;;;;;;;
"And now my heart broke every time they said ""ganyang cina"" or ""cina kafir"".";;;;;;;;;;;;
