Tweet;HS;Abusive;HS_Individual;HS_Group;HS_Religion;HS_Race;HS_Physical;HS_Gender;HS_Other;HS_Weak;HS_Moderate;HS_Strong
"Gak cuma 2 anak Papua yg digendong tapi 8000 rebu anak Papua dijadikan anak asuh USER. ð???ð???ð???ð??? ; ;";0;0;0;0;0;0;0;0;0;0;0;0
USER USER Jadi ingat Tanah Abang, Trotoar dan Sampah...';0;0;0;0;0;0;0;0;0;0;0;0
Pengusaha Media Sosial Harus Dipastikan Kenetralannya dalam Pilkada dan Pilpres;0;0;0;0;0;0;0;0;0;0;0;0
USER dengar kabar, Newmont NTB dilacurkan ke Cina ?\nApakah itu benar ??';0;0;0;0;0;0;0;0;0;0;0;0
Personil Provost Polsek Pringsewu Kota Bripka Viktor I., Patroli Keamanan Objek vital di jalan kesehatan dan menyampaikan pesan Kamtibmas kepada petugas parkir Kopdit Gentiaras Pringsewu;0;0;0;0;0;0;0;0;0;0;0;0
Siapa bilang ekonomi Indonesia baik-baik saja ???;0;0;0;0;0;0;0;0;0;0;0;0
USER Gua prnh ni jaman SMA, ketinggalan bis sekolah jadi naik bis umum, trus posisi gua berdiri dr pertama naik ampe turun. Pas lagi berdiri pantat gua di toel2in anjiiiing. Karna gua gak lemah lembut kaya elu, itu tangannya diem2 lgsg gua cengk;0;1;0;0;0;0;0;0;0;0;0;0
USER USER Nanti umpetin setan loh. Mending mabar sudoku aja deh?';0;1;0;0;0;0;0;0;0;0;0;0
USER Jonru ini di lindungi sama kelompok prabowo subianto cs polisi aja gk berani menghukum orang ini dan bebas pergi kmna mna;1;0;1;0;0;0;0;0;1;1;0;0
Karna kondisi udah malem gw udah letih. Kalo capek mood juga gak keruan kan. Gw jadi merasa tertantang. Abangnya udah mayan jauh, mana kondisi jalan padet banyak mobil dan motor, tp entah setan mana yg bikin gw emosi, gw pun ngebut slusap slusup.';0;1;0;0;0;0;0;0;0;0;0;0
"Pd Bagian belakang trsusun kata â??Indonesiaâ?? diatas warna dasar bendera Indonesia,Merah Putih dg mnyematkn kberagamn budaya dstiap hrufny yaitu:; ; Tarian Saman,Kain Sasirangan khas Banjarmasin,Tarian yg brasal dr Bali, Wayang Kulit,Barong,Lompat Batu dr Ni";0;0;0;0;0;0;0;0;0;0;0;0
USER Saya belo kok ga sipit';0;0;0;0;0;0;0;0;0;0;0;0
USER WKWKWKW LAHIRAN BOONGAN OCHU\xf0\x9f\x98\xad yg hamil sipit/?';0;0;0;0;0;0;0;0;0;0;0;0
RT USER: Sebagai melayu kita haruslah meletakkan dosa pada tempatnya, sebagai contoh yang paling utama ialah tudung. Sewajarnya kita tek\xe2\x80\xa6';0;0;0;0;0;0;0;0;0;0;0;0
akibat tidak memiliki ilmu itu akan menjadi penyebab bisnis dan investasi beresiko tinggi;0;0;0;0;0;0;0;0;0;0;0;0
"""Pengetahuan tidak dapat menggantikan persahabatan. Aku (Patrick) lebih suka jadi idiot daripada kehilanganmu (Spongebob)'";0;0;0;0;0;0;0;0;0;0;0;0
USER USER banyak cocot. diem aja lu. komplotan tkng ngalus ama pelakor aja lu dukung';1;1;1;0;0;0;0;0;1;1;0;0
USER USER USER Eet dah...MD3 ITU WAKIL PEMERINTAH JUGA HADIR DAN IKUT MEMBAHAS....dah sana cuci kaki dan belajar lagi ya...';0;0;0;0;0;0;0;0;0;0;0;0
"Belajarlah dari BABI NGEPET, kalau malam\ncuma pakai lilin =&gt; Hemat listrik.'";0;0;0;0;0;0;0;0;0;0;0;0
Sebenarnya khan bisa ditetapkn sbg kawasan cagar budaya, lalu buat peraturan, rmh gadang didlm kawasn tdk boleh dirubh fungsi;0;0;0;0;0;0;0;0;0;0;0;0
"""Ah lu udah dibayarin ke luar negeri masih aja ngeluh dasar nggak bersyukur"" \n\nKntl'";1;1;1;0;0;0;0;0;1;1;0;0
USER KALO ITU GW JUGA TAU + GAK NANYA BOLOT';1;1;1;0;0;0;1;0;0;1;0;0
USER BUBARKAN DPR .....TAK ADA MANFAATNYA ...! MENGHAMBAT KEMAJUAN PENEGAKKAN HUKUM NKRI;1;0;0;1;0;0;0;0;1;0;0;1
Di dlm tubuh PKS ada koreng yg harus di Obati...klo Gak akan semakin Menggerogoti PKS...\xf0\x9f\x98\xaa\xf0\x9f\x98\xaa URL;1;1;0;1;0;0;0;0;1;0;1;0
"Statement lain: ?Presiden diktator?.; Diulang2 lg oleh kelompok tertentu.; Lo punya smartphone kan? Harusnya lo smart.; Liat ciri2 negara yg dikuasai diktator: Korea Utara.; Googling semua keadaan di sana.; Silakan bandingkan dengan Indonesia.; Masuk akal";1;0;1;0;0;0;0;0;1;1;0;0
Maklum rezim anti islam URL;1;0;1;0;1;0;0;0;0;1;0;0
USER USER USER fuck teroris budha myanmar.;1;1;0;1;1;1;0;0;0;0;1;0
USER Astaghfirullah Jahatnya Rezim';0;0;0;0;0;0;0;0;0;0;0;0
\xe2\x80\x9cyang menyebabkan agama itu cacat ialah hawa nafsu.\xe2\x80\x9d - HR Asysyihaa;0;0;0;0;0;0;0;0;0;0;0;0
Ramos yang aku pandang idola dahulu, sekarang dah ku anggap jijik babi kmk';1;1;1;0;0;0;0;0;1;1;0;0
"ð???PAGELARAN BUDAYA MINANGKABAU 2018ð???; .; .; Event Terspektakuler dan Terbesar yang dinantikanâ?¦";0;0;0;0;0;0;0;0;0;0;0;0
USER Semenjak di bego2in ama ustadz felix,ni orang bukannya makin baik... tp tolol nya makin menjadi... mungkin kebanyakan ngejilat tokai';1;1;1;0;0;0;0;0;1;1;0;0
USER Belum lagi Nabi Muhammad seorang pedagang, Nabi bahkan dalam catatan sejarah pernah ke syam. Bahkan suku badui aja punya kebiasaan mengenakan sarung. Ente kira makkah dan madinah deket? Pake onta zaman itu?';0;0;0;0;0;0;0;0;0;0;0;0
Apakah ini HOAX?? colek USER USER USER;0;0;0;0;0;0;0;0;0;0;0;0
USER Y JGN MAU DOI CUMAN PENCITRAAN AJA APLOT APLOT GITU DIHHH DI PERSONAL NYA SALTY IN JIUN MULU SOMPRET';1;1;1;0;0;0;0;0;1;1;0;0
SMP gw udah sounding2 minta ke Katolik terbagus jg tapi bokap gw percaya amatan sama SMPN yg katanya terbagus. Pasrahlah';0;0;0;0;0;0;0;0;0;0;0;0
USER Saya sama cp mah baik-baik aja. Malah saya lebih suka begini. Hubungan yg lalu malah kyk sampah. Saya mengaca dengan hubungan lalu, saya merasa lebih dewasa skrg saat sama doi hmmm';0;0;0;0;0;0;0;0;0;0;0;0
USER Itu islam sontoloyo...anna. puasa bln syawal lebaranya bln suro perayaannya di tempat setan seperti laut selatan, gunung kawi.';1;1;0;1;1;0;0;0;0;0;1;0
USER Gilaaaa lu ndro___pelepasa\xc3\xb1 saham disamakan dgn proklamasi kemerdekaan,\nSaking pinternya merangkai kata atao keblinger niiih Bani Onta...';1;1;0;1;0;0;1;0;0;0;1;0
USER Dibiayai oleh uang negara hanya utk hasil yg namanya sampah;1;0;1;0;0;0;0;0;1;1;0;0
RT USER USER Kalo ingin benar-bencar PKI gak ada di Indonesia bubarkan PDIP !!;1;0;0;1;0;1;0;0;0;0;0;1
USER Pak USER saya harap Anda membuktikan, Islam damai dan terbuka, seperti yang selalu Anda katakan;1;0;0;1;1;0;0;0;0;0;1;0
USER USER Nyerah aja dah neh rezim ! Rusak semuanya !!\n\n2019 ganti presiden !!!';1;0;1;0;0;0;0;0;1;1;0;0
I just realized, jangan2 mimin gerindra itu antek bego yg sengaja disusupkan biar gerindra keliatan makin bego di sosmed?;1;1;0;1;0;0;0;0;1;0;1;0
Di Cina contohnya, seiring meningkatnya beras sintetis, jagung sintetis dll, produk yang ber-label #halal menjadi solusi tersendiri bagi masyarakat Cina yang tidak ingin tertipu.\n\nPasar inilah yang telah diisi oleh Malaysia disana.';0;0;0;0;0;0;0;0;0;0;0;0
RT USER: Siapapun yg mengelola perkara sistem tiket masuk ke Bromo,Tengger,Semeru ini emang biadab, idiot, pantek, jembat';1;1;0;1;0;0;1;0;0;0;1;0
USER 6 (enam) bani-manusia itu = masyarakat ???';0;0;0;0;0;0;0;0;0;0;0;0
USER Kga cape tuh kntl';0;1;0;0;0;0;0;0;0;0;0;0
USER Enak tug g memek y';0;1;0;0;0;0;0;0;0;0;0;0
Yeu kunyuk mt gue kaga di bales, sok suci cuih';1;1;1;0;0;0;0;0;1;1;0;0
USER bantu aku cari judul film ini dong \xf0\x9f\x98\x85\nfilm tentang 4 org pjalan kaki spanjang 4000km ga? Film taun 2000an, pkoknya lakon cewenya mati dtgah gurun pasir\n4 orgnya tu kabur menghindari negara2 komunis supaya bsa balik ke negarany;0;0;0;0;0;0;0;0;0;0;0;0
"Menarik membaca berita sedih ini bahwa dari 9 kandidat:; 1. Calon yg tidak dihambat:; ; 2. Calon yang dihambat:; ; #20TahunPKS";0;0;0;0;0;0;0;0;0;0;0;0
Harga minyak dunia \nWTI udah 71 dan Brent udah 81\nasumsi pemerintah 48 ...\n\nDireksi pertamina udah ganti berkali kali di pemerintahan Jokowi ... kasihan perusahaan ini ... buat maenan politikus kacrut ...';1;1;0;1;0;0;0;0;1;0;1;0
Hee? Bukannya kader situ yg ngomong mulu lebih tepatnya ngetwitt mulu tanpa faedah URL;1;0;1;0;0;0;0;0;1;1;0;0
Budha membunuh di Myanmar;1;0;0;1;1;0;0;0;0;0;1;0
USER USER Exorcist itu pengusiran setan dalam agama katolik-kristen gitu';0;0;0;0;0;0;0;0;0;0;0;0
Doa anak yatim dan ulama ð??? janji allah itu pasti semoga juara afc dan liga amin;0;0;0;0;0;0;0;0;0;0;0;0
USER Saya suka Anies kasih kuliah, pasti bagus. Saya dukung Anies jadi dosen, prof, rektor. Itu memang kehebatan beliau. Bukan jadi gubernur;0;0;0;0;0;0;0;0;0;0;0;0
"Pegimana ini? ð?¤­ RT USER: Menarik!; ; Meskipun kaosnya bertuliskan â??2018 Ganti Gubernur Jatengâ??, namun semangat dan antusiasme untuk mengajak foto bersama pak USER tetap ada.; ; #KamiGanjarYasin";0;0;0;0;0;0;0;0;0;0;0;0
Sontoloyo itu penggembala itik. Tapi istilah ini mngalami pergeseran makna: gak beres, lambat, dsb.\n\nSama kayak bajingan. Itu sebetulnya pngndara cikar. \n\nBetul gak Mas USER ?';1;1;1;0;0;0;0;0;1;1;0;0
Kalau sampai ini beneran bom ya, gue udah gak ngerti lagi ama nalar orang yg ngebom sih. Siapa yg mau doi sasar? Ngaco banget ini sasarannya. Ya, terlepas mereka punya justifikasi tersendiri ya terkait sasarannya.';0;0;0;0;0;0;0;0;0;0;0;0
Oleh karena itu, unutk menunjukkan sebagai negara yang berdaulat, sektor-sektor ekonomi harus dikuasai oleh negara dan dipergunakan sebesar-besarnya untuk kemakmuran rakyat. Bukan oleh negara asing yang tidak memperdulikan pembangunan Indonesia. #Freepor;0;0;0;0;0;0;0;0;0;0;0;0
RT USER: si cantik jago ngemut alias nyepong kontol , toketnya keliatan , jadi bikin sange , pengen juga dong kontol kaya gitu .\xe2\x80\xa6';0;1;0;0;0;0;0;0;0;0;0;0
USER YE LU AJA PICEK MATANYA,ORG GUA CANTIK GINI';1;1;1;0;0;0;1;0;0;1;0;0
"Selamat pagi. Selamat dan semangat beraktivitas. Salam 2 periode untuk Pak Jokowi â??â?¤ð???ð???ð???; ; Presiden Joko Widodo (Jokowi) tercatat sudah merampungkan 30 proyek strategis nasional (PSN) yang terhitung sejak 2016-2017. Apa saja?; #T3tapJokowi2019;";0;0;0;0;0;0;0;0;0;0;0;0
Kl terjadi disini...saatnya kita usir cina dr negri ini..kecuali cina patriotis kaya gw;1;0;0;1;0;1;0;0;0;0;0;1
R : Fie ban motorku bocor nih,, gimana nanti aku pulang?\nF : Makanya pakek ini anti kerut anti bocor charm body fit chaaaaarrrmmmm\nR : SARAP';0;1;0;0;0;0;0;0;0;0;0;0
DI TL GUA GADA YG DAPET TIKET. TERUS RIBUAN TIKET BISA FULL BOOKED TUH SIAPA? TUYUL?';0;0;0;0;0;0;0;0;0;0;0;0
USER hadeuhh malah pura2 bloon capek deh';0;1;0;0;0;0;0;0;0;0;0;0
RT USER: Anyway, mandangkan semalam ada orang back up sangat golongan elit dan kutuk orang yang voice out the unfairness from the ric\xe2\x80\xa6';0;0;0;0;0;0;0;0;0;0;0;0
USER Efek aseng ...';0;0;0;0;0;0;0;0;0;0;0;0
USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER;1;1;1;0;0;0;0;0;1;1;0;0
apa !!!! apa ? eh loe boca agama tau aturan tuhan dimana ? goblok dungu otak penuh tai seperti onta';1;1;1;0;0;0;0;0;1;1;0;0
Sementara satu pintu antrean rata-rata hanya bisa menampung sekitar 2.000 penonton dengan pengawasan dari empat petugas keamanan. #RabuSeru #KedanIM3;0;0;0;0;0;0;0;0;0;0;0;0
USER Ndak cacat dalam artian bagaimana. It leaves scars on you but you can still heal from it. Kalau kamu merasa itu mengganggumu dalam berelasi dgn orang lain, termasuk pasangan, please see a psychologist. Konsul lah, dan terapi ya.';0;0;0;0;0;0;0;0;0;0;0;0
Di Indonesia, belum pernah lihat orang ateis. Disini banyak, culture shock.\n\nSelain menganggap Tuhan itu tidak ada, mereka juga menganggap agama hanya akan menjadi batasan bagi kebebasan masyarakat.';0;0;0;0;0;0;0;0;0;0;0;0
USER USER Ini Kehebatan Dlm Merusak Bangsa USER. URL;1;0;1;0;0;0;0;0;1;1;0;0
USER Mls. Lu bau bandot';1;1;1;0;0;0;0;0;1;1;0;0
USER Tkw/ Tkl/ tki belom disebut mbak, ini gak cm ke negara tujuan kayak arab, misal keluarga majikan jalan jalan ke amerika, kita bs di ajak mbak heheehe \xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81';0;0;0;0;0;0;0;0;0;0;0;0
USER Pengen ngentot kmu dong';0;1;0;0;0;0;0;0;0;0;0;0
"USER USER Pengen cepat"" pilpres neh, biar tenang negara ini tanpa gaduh.. ; ; #2019GantiPresiden";1;0;1;0;0;0;0;0;1;1;0;0
RT USER USER USER Cocoknya jadi pawang kuda. Terlihat bagaimana kuda-kuda itu kala disentuhnya...;1;0;1;0;0;0;0;0;1;1;0;0
Menangkal paham radikal yang banyak beredar di masyarakat membutuhkan dukungan sejumlah elemen, tak terkecuali para penyuluh agama. Penyuluh agama diharapkan juga ikut berperan dalam menghalau berkembangnya paham radikal.;0;0;0;0;0;0;0;0;0;0;0;0
Ormas yg tidak boleh dibubarkan oleh perppu, karena YLBHI menganggap Jokowi adalah pemimpin otoriter;1;0;1;0;0;0;0;0;1;1;0;0
Dalang demo kmren kelompok yg anti Jokowi, manfaatkan isu PKI, meraih simpati umat Islam tuk menyerang Pemerintahan. Lagu Lama Bang.;1;0;0;1;0;0;0;0;1;0;1;0
Kenapa berkata asu dibilang mengumpat dan kasar? Bukannya asu salah satu hewan piaraan yg lucu dan ngemesin? Nek ra iso eek we ws tak pelihara';0;0;0;0;0;0;0;0;0;0;0;0
"USER USER USER Ga usah sok ngomong ekonomi dah; Kl bos kalian aja masih nunggak gaji karyawan, buat ngangkut kader ketempat acara ga mampu bayar carteran angkot, si USER bayar listrik pun nunggak; Beresin dulu ekonomi kalian; Ekonom";0;0;0;0;0;0;0;0;0;0;0;0
43) Program18: Melindungi sepenuhnya seluruh produk warisan budaya / ekspresi budaya tradisional dan hak cipta para seniman. USER #Asyikm3nang #Asyikm3nang;0;0;0;0;0;0;0;0;0;0;0;0
"RT USER: USER bioskop.\nDidudukin 2 bocah poni lempar.\nDitegur malah ngancem, ""udah, kami g mau berantem"".\nKluar panggil secur\xe2\x80\xa6'";0;0;0;0;0;0;0;0;0;0;0;0
Hampir tiap hari stalk dia. Ntah la. Dari form 6 ndak pandai stop. Bangkai';1;1;1;0;0;0;0;0;1;1;0;0
Yg mana di sekolah katolik tak pernah ada. Gw klo ketemu teman yg SMPnya di katolik terbagus itu minder abis';0;0;0;0;0;0;0;0;0;0;0;0
Agama tak bisa jadi pemersatu bangsa, agama mbangun manusia yg sadar akan bangsa, tak mungkin dgn nyembah2 Allah SWT;1;0;0;1;1;0;0;0;0;0;1;0
Lalu setelah googling aku mengetahui fakta bahwa pake wig buat perempuan yahudi yg sudah menikah sama halnya dengan muslimah yg pakai hijab untuk menutup aurat';0;0;0;0;0;0;0;0;0;0;0;0
Pengen bilang jancuk:(';0;1;0;0;0;0;0;0;0;0;0;0
Yg menghina org tua, apalagi ulama ya ngga kenal agama..;0;0;0;0;0;0;0;0;0;0;0;0
Lelaki melayu ni biasa cik cik sekalian .pakai seksi dikatanya zina mata tapi bila tengok porn dikatanya \xe2\x80\x9celok lah daripada aku berzina\xe2\x80\x9d .sesungguhnya golongan ini bodoh macam tombol pintu';0;1;0;0;0;0;0;0;0;0;0;0
Besarnya ledakan bom hanya merusak bagian kecil belahan dunia. Coretan tinta pena mampu menghancurkan semuah peradaban manusia.';0;0;0;0;0;0;0;0;0;0;0;0
RT USER USER USER USER sby gak butuh dijelek2in memang sudah pimpinan kaum bobrok koruptor;1;1;0;1;0;0;0;0;1;0;1;0
Di Thailand mau menuntut ilmu. Dia tinggal di gereja kristen dan bantu2 disana. Selain itu sekolah juga. Katanya anaknya emang pinter dan udah sering bawa medali buat sekolah.';0;0;0;0;0;0;0;0;0;0;0;0
USER Oo dikira sudah gak lagi... tapi sekarang gak ada hadiah pulsa dari yuhu lagi ya.. dulu ku pernah menang lo?';0;0;0;0;0;0;0;0;0;0;0;0
USER Widih, nanti kamu saya pilih buat jadi presiden.;0;0;0;0;0;0;0;0;0;0;0;0
USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER Lah emang sekarang presiden nya prabowo ,tolol boleh goblok kurangi ,';1;1;1;0;0;0;0;0;1;1;0;0
Demokrasi Terpimpin (Guided Democra\xc2\xadcy). Ciri-ciri demokrasi terpimpin yaitu dominasi politik presiden dan berkembangnya pengaruh komunis dan peranan tentara (ABRI) dalam panggung politik national.';0;0;0;0;0;0;0;0;0;0;0;0
"â??Anak-anak Papua juga anak kandung Ibu Pertiwi. Mereka berhak untuk diperhatikan. Mereka juga berhak - dengan kepala tegak - menatap masa depan.â??; Terima kasih, Presiden USER ð???; ; *Gue pilih yang menggendong anak-anak Papua daripada yang digendong-gendo";0;0;0;0;0;0;0;0;0;0;0;0
USER USER PADAHAL BEDA LAYOUT. Picek.';1;1;1;0;0;0;1;0;0;1;0;0
USER Jawa luas mas..mbak..om..tante.. jabar, Banten, Jateng, DIY, Jatim. Saya antara Jawa (barat) - (Banten). Disini mayoritas anti PDI. Maksudnya Jateng yg pro PDI. Kalau itu, benar adanya. Bung Tomo dari Jatim. Anti asing.';0;0;0;0;0;0;0;0;0;0;0;0
LIT AS FUCK \xf0\x9f\x94\xa5 SILIT DIKENTU \xf0\x9f\x8d\x91\xf0\x9f\x92\xa8';0;1;0;0;0;0;0;0;0;0;0;0
\xe2\x80\x9cYa Allah, ampunilah dosaku dan hilangkanlah kepanasan hatiku, dan lepaskanlah aku dari syaitan yang terkutuk\xe2\x80\x9d';0;0;0;0;0;0;0;0;0;0;0;0
INFO IRAK:\nSyiah Sadrist Koalisi dgn Komunis untuk Menangkan Pemilu di Irak\n(Tak Menutup Kemungkinan dapat Terjadi di Negara Lain) \xe2\x80\x94 khawatir';0;0;0;0;0;0;0;0;0;0;0;0
di gaji pulahan sampe ratusan juta / bulan\n\nasset yang ada bukanya nambah tapi malah kejual\n\nngutang buat proyek pekerjanya malah tka\n\nbegitu banyak hasil bumi malah pilih untuk import\n\ngara\xe2\x80\x9d Badut yg Akrobat Mulu\xe2\x80\x99\nhasilnya;1;1;1;0;0;0;0;0;1;1;0;0
USER Mau nanya bang itu lambang telor cebong bukan? \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad';0;0;0;0;0;0;0;0;0;0;0;0
USER ayo, ngentot ma aku';0;1;0;0;0;0;0;0;0;0;0;0
USER USER Siapa bilang dia ustadz,pembual,sinting dia';1;1;1;0;0;0;0;0;1;1;0;0
USER USER USER Mereka kira yg dibantai budha teroris Rohingya itu bukan manusia;1;0;0;1;1;0;0;0;0;0;1;0
USER HB bajingan, go to hell erd u lil lil taknak mati, dh tua menyusahkn org';1;1;1;0;0;0;0;0;1;1;0;0
#ILCPrabowoMenyerang ilc sukses undang orang gila karena ahok kalah ampe lupa potong kuping gila gila gila gila gila beneran \xf0\x9f\x98\x81';1;1;1;0;0;0;1;0;0;1;0;0
#TomohonInternationalFlowerFestival\nTomohon juga merupakan pusat pembelajaran agama Kristen dan Katolik. Ada tempat khusus untuk berdoa dan meditasi yang disebut Bukit Kasih, sebuah tempat suci yang indah dan tenang. #TomohonInternationalFlowerFestival';0;0;0;0;0;0;0;0;0;0;0;0
USER partai sontoloyo, tidak pernah menghargai orang lain';1;1;0;1;0;0;0;0;1;0;1;0
USER USER USER Abu gosok janda Udh pa dungu lgi yg gini jdi pengingkutnya presiden malu maluiin aja jokowi aja';1;1;1;0;0;0;0;0;1;1;0;0
USER USER Lho... QS.2.208 bknnya berkisah ttg orang2 Yahudi sprt Abdullah ibnu Salam, Asad ibnu Ubaid, Sa'labah\xc2\xa0dll yg telah masuk Islam namun minta izin utk kebaktian di hari sabtu dan baca Taurat di malam hari?\n\nSedang Kaab bin a;0;0;0;0;0;0;0;0;0;0;0;0
USER mama aku islam papa aku kristen aku krislam hehe kelar perkara';0;0;0;0;0;0;0;0;0;0;0;0
USER Ah serah maneh aja lot bolot!';1;1;1;0;0;0;1;0;0;1;0;0
Klo sdh berseberangan apa aja ditentang.;0;0;0;0;0;0;0;0;0;0;0;0
"Demokrat tdk ingin buru2 krn kita serius ingin masuk medan perang dengan kemenangan. ; ; Jgn mengirim pasukan yg tdk siap mental, tdk siap logistik dan tdk siap amunisi ke medan perang. ; ; Atur strategi yg tepat dan benar, bkn emosional semata ingin peran";0;0;0;0;0;0;0;0;0;0;0;0
Kalo ada kuli cina nya, Usir segera, tenaga kerja indonesia yg nganggur banyak URL;1;0;0;1;0;1;0;0;0;0;0;1
"USER \xe2\x99\xa1.\xe3\x80\x80Hinata sontak terkejut dan mengerjap beberapa saat. Untungnya, ia pernah belajar bahasa asing jadi ia bisa mengerti arti ucapan sosok yang baru ditemuinya ini.\n\n\xe3\x80\x80\xe3\x80\x80""Ah, selamat malam. Namaku Hyu";0;0;0;0;0;0;0;0;0;0;0;0
"USER USER USER USER USER di nusantara pun bukan tidak ada peperangan sama sekali antara islam dengan hindu &amp; budha.\nSunan Giri terkenal dg pusaka Kala Munyeng berperang melawan majapahit'";0;0;0;0;0;0;0;0;0;0;0;0
Gue mau nonton brodus cina kali ya soalnya ganteng banget ya Allah ciptaan-Mu :(';0;0;0;0;0;0;0;0;0;0;0;0
Dubes Kwang Il: Kekuatan Budaya Bangun Hubungan Baik Indonesia-Korea;0;0;0;0;0;0;0;0;0;0;0;0
Sejahat manapun dia jangan di hina kisah silam hidup dia. Jika dia seorang pendosa, kamu juga seorang pendosa. Kerana selagi kamu bernama manusia, TIDAK akan terlepas daripada melakukan Kesilapan dan Dosa . \n\n #AkuSeorangPendosa \n#liku2kehidupan';0;0;0;0;0;0;0;0;0;0;0;0
USER kalo mecin jangan dijadiin cemilan mangkannya kang. Jadi begonya bego banget.;1;1;1;0;0;0;0;0;1;1;0;0
USER USER Cebong tolol...emang kayak lu..cuman klontang klantung ngandalin nyebarin hoax dan fitnah baru dpt nasi bungkus....kalo tolol jgn diliatin dimuka umum malu maluin bong...wkkw.wk.wk.';1;1;1;0;0;0;0;0;1;1;0;0
"Ternyata USER partai Maling. ; #2019GantiPresiden";1;1;0;1;0;0;0;0;1;0;1;0
"USER Setahu Saya sejak zaman Soegija sudah ada konsep ""100% Katolik, 100% Indonesia \xf0\x9f\x87\xae\xf0\x9f\x87\xa9"".'";0;0;0;0;0;0;0;0;0;0;0;0
USER wkwkwk sompret anjir nasib sama sama buruk gitu? ngakak bangsul';0;1;0;0;0;0;0;0;0;0;0;0
"masuknya Jokowi sebagai tokoh muslim yang berpengaruh di dunia berdasarkan Lembaga survei The Muslim 500, merupakan bukti perjuangan presiden kepada umat muslim di Indonesia; #TokohMuslimBerpengaruh #TheMuslim500 #jokowi #muslimindonesia #mediaindonesia";0;0;0;0;0;0;0;0;0;0;0;0
sasaeng sasaeng your eyes picek a';1;1;1;0;0;0;1;0;0;1;0;0
Bener om,Apa memang maunya otoriter pak USER?;1;0;1;0;0;0;0;0;1;1;0;0
1. Kemarin bersama bapak Presiden meninjau Bandara Kertajati (BIJB) di Jawa Barat, yg Insyaallah akan dilakukan soft opening pd bulan Mei ini. Bandara ini akan melayani penerbangan domestik, Internasional, dan angkutan Haji.;0;0;0;0;0;0;0;0;0;0;0;0
USER USER Nanti orang Hindu marah';0;0;0;0;0;0;0;0;0;0;0;0
"USER #Jawabannya adlh; KARENA PASUKAN ONTA 212 DENGAN PEMIMPIN BRENGSEK YG KINI BURON, MEREKA SAMA"" MENIKMATI HASILNYA.\nMEREKA BAHAGIA MENIKMATI UANG HARAM KARENA MEREKA SATU KEYAKINAN..!!!!'";1;1;0;1;1;0;0;0;0;0;1;0
USER Lebuk can bai mai taau.hishh maka can sejak zaman sekolah . Dating butah beraan gk udik';0;0;0;0;0;0;0;0;0;0;0;0
Allah mengancam orang-orang munafik laki-laki dan perempuan dan orang-orang kafir dengan neraka Jahannam, mereka kekal di dalamnya. (9:68)';0;0;0;0;0;0;0;0;0;0;0;0
Hamdalah. Kelar juga ini fitur keparat.';0;1;0;0;0;0;0;0;0;0;0;0
"â??Peniaga kaum India 100 peratus akan memilih pemimpin yang akan menjaga perkembangan ekonomi negara. kalau politik bagus, ekonomi negara juga akan bagus.; ;";0;0;0;0;0;0;0;0;0;0;0;0
RT USER: USER Lagunya bagus. Mvnya juga ga abal walaupun yua sbg sponsor screentimenya beuh. Tapi bagus kok dia, yg b\xe2\x80\xa6';0;0;0;0;0;0;0;0;0;0;0;0
USER Ahok (BTP) Basuki Tai Babi;1;1;1;0;0;0;0;0;1;1;0;0
USER USER USER USER USER Nggak wajarnya karena di shoot, polisi sudah benar dengan kehati2annya, cb kl dia benar bawa bom gmn? Cm lihat diatas... aparat kelihatan terteror,... mungkin ada cara yg lebih elegan.;0;0;0;0;0;0;0;0;0;0;0;0
Besok dia minta bubarkan TNI !;1;0;0;1;0;0;0;0;1;0;0;1
Di KTP, saya Katolik. Saya pun pergi ke gereja karena tata cara agama di KTP saya seperti itu. Tapi, saya pernah ke masjid dan pernah juga ke wihara atau dalam bahasa sansekerta yaitu vihara. Bukan sekedar berkunjung. Disana saya pun melantunkan doa.';0;0;0;0;0;0;0;0;0;0;0;0
"Bukan hanya kursi RI1, kursi calon Wakil Presiden juga ramai diperebutkan. Jangan lewatkan perbincangannya di ""SIASAT BEREBUT ISTANA"", LIVE di USER pukul 20.00 WIB";0;0;0;0;0;0;0;0;0;0;0;0
Jatim anti berita Hoax Pilkada Aman dan Damai;0;0;0;0;0;0;0;0;0;0;0;0
bong, cebong kapan kalian bisa pinter..? hadehhh;1;1;0;1;0;0;0;0;1;0;1;0
"USER USER USER USER USER USER USER Kenapa lo emosi? Pe'a. Dasar cebong, \xf0\x9f\x98\x82""";1;1;1;0;0;0;0;0;1;1;0;0
USER USER Bukan begitu, komunisme itu faham fasisme, semua negara komunis itu berpotensi menjadi bangsa fasis, seperti cina sekarang, atau uni sovyet dulu yang mana bangsa-bangsa non rusia (non slavia tepatnya) banyak yang dbunuh';0;0;0;0;0;0;0;0;0;0;0;0
mungkin awalnya karena gua alay gua galau di tweet terus ini anak ngejb taunya gua cerita di dm sama dia';0;0;0;0;0;0;0;0;0;0;0;0
