Index;Tweet;HS;Abusive;HS_Individual;HS_Group;HS_Religion;HS_Race;HS_Physical;HS_Gender;HS_Other;HS_Weak;HS_Moderate;HS_Strong;Tweet_Parsed;HS_predict;Abusive_predict;HS_Individual_predict;HS_Group_predict;HS_Religion_predict;HS_Race_predict;HS_Physical_predict;HS_Gender_predict;HS_Other_predict;HS_Weak_predict;HS_Moderate_predict;HS_Strong_predict
1421;Sis penah request kat dia nak 8+. Tapi masa tu dia buat bodo je. Last2 mase birthday dia bagi natang ni. Sis happy la bukak sekali tengok2 WHAT??? IPHONE?? alaaaa sis maksudkn S8+ bukan iphone8+. My mistake sbb ckp 8+ je. \xf0\x9f\x98\x82\xf0\x9f\x98\x82 Pegi tukar balik. X minat la apple. Iphone? Eeyewwww URL;0;0;0;0;0;0;0;0;0;0;0;0;sister pernah request kat dia nak tapi masa itu dia buat bodoh saja akhir akhir masa birthday dia bagi natang nih sister happy  buka sekali lihat lihat apa iphone  sister maksudkan s bukan iphone my kesalahan sebab cukup saja pergi tukar balik x minat  apple iphone  url;0;1;0;0;0;0;0;0;0;0;0;0
1422;Anjeng, bangsat, jancok, ibab, bloody hell, shit, fuck,,,,,;0;1;0;0;0;0;0;0;0;0;0;0;anjing bangsat jancuk ibab bloody hell shit fuck ;1;1;0;0;0;0;0;0;0;0;0;0
1424;USER Amit amit itu mulut apa congor satwa yang namanya anjing sih';1;1;1;0;0;0;1;0;0;1;0;0;user amit amit itu mulut apa congor satwa  namanya anjing  ;1;1;1;0;0;0;0;0;1;1;0;0
1426;Turns out this gay is a malay. Malu bangsa dan keturunan.  pic.twitter.com/0G1y3MBC7C;1;0;1;0;0;0;0;1;0;1;0;0;turns out this gay is a malaysia malu bangsa dan keturunan ;0;0;0;0;0;0;0;0;0;0;0;0
1427;Fuck people who break others self esteem. anjing bangsat fuck mati la sial kaum camni,,,,;0;1;0;0;0;0;0;0;0;0;0;0;fuck people who break others self esteem anjing bangsat fuck mati  sial kaum camni ;1;1;0;0;0;0;0;0;0;0;0;0
1429;USER Pak Moel horang kayah.. punya pabrik bus listrik dpt proyek dr rejim mukidi.. wkwkwkwk';0;0;0;0;0;0;0;0;0;0;0;0;user pak moeldoko orang kaya punya pabrik bus listrik dapat proyek dari rejim mukidi  ;1;0;1;0;0;0;0;0;1;1;0;0
1433;Pendukung Jokowi : 3. Klo dia Pribumi berarti dia jongos cina, pengkhianat Bangsa. 4. Komunis;1;1;0;1;0;1;0;0;0;0;1;0;pendukung jokowi kalau dia pribumi berarti dia jongos cina penghianat bangsa komunis;1;1;1;0;0;0;0;0;0;1;0;0
1435;kshssksj his old deeds really blew up after an interview of him calling a kpop idol bangke and anjing aye- Ã°ÂÂÂ;0;1;0;0;0;0;0;0;0;0;0;0; his old deeds really blew up after an interview of him calling a korea pop idola bangkai and anjing aku ;0;1;1;0;0;0;0;0;0;1;0;0
1436;No one will stop you sir, But I will be very happy to tell people about your facts: U are such an hypocrite, u are a slanderer, u are a liar and surely your political career will be over soon.I hope u will be still around when Jokowi is sworn in as a president later this year Ã°ÂÂÂ;1;1;1;0;0;0;0;0;1;1;0;0;no one will stop you sir but i will be sangat happy to tell people about your facts kamu are such an hypocrite kamu are a slanderer kamu are a liar and surely your politik career will be over soon i hope kamu will be still around when jokowi is sworn in as a presiden later this tahun ;1;0;1;0;0;0;0;0;1;1;0;0
1437;Setya Novanto Menang Hukum Sudah Mati Suri URL;1;0;1;0;0;0;0;0;1;1;0;0;setya novanto menang hukum sudah mati suri url;1;0;0;0;0;0;0;0;1;0;0;0
1438;USER USER Tmbh songong aja di bencong halu...g usah di beritain opo min...';1;1;1;0;0;0;0;1;0;1;0;0;user user tambah songong saja di bencong halu tidak usah di memberitakan apa min ;0;1;0;0;0;0;0;0;0;0;0;0
1440;USER Ngaca idiot. Idiot manggil idiot';1;1;1;0;0;0;1;0;0;1;0;0;user mengaca idiot idiot memanggil idiot ;1;1;1;0;0;0;0;0;0;1;0;0
1441;Thats why i love them from 'oppa udik' until they turn into 'ahjussi kampungan'.  https://twitter.com/smstan_tuwir/status/1186267627296968704ÃÂ Ã¢ÂÂ¦;1;1;0;1;0;0;0;0;1;0;1;0;itu kenapa i love them from oppa udik until they turn into ahjussi kampungan ;0;1;0;0;0;0;0;0;0;0;0;0
1442;USER USER USER USER USER USER USER USER USER USER USER USER Indah tai sapi matalu picek \xf0\x9f\x98\x84\xf0\x9f\x98\x84\xf0\x9f\x98\x84';1;1;1;0;0;0;1;0;0;1;0;0;user user user user user user user user user user user user indah tai sapi matamu picek ;1;1;1;0;0;0;0;0;0;1;0;0
1443;USER USER Aing lewih hayang seri nempo mnh . Jalema tolol nu ngan bisa ngmng sangenahna tampa mikir tah mnh';1;1;1;0;0;0;0;0;1;1;0;0;user user aku lewih sayang seri tempo memanah jalema tolol nu gan bisa berbicara sange tidak tertahan tanpa berpikir tah memanah ;0;0;0;0;0;0;0;0;0;0;0;0
1447;USER Intoleransi adalah mitos bagi komunis yg takut agama!!\nTeroris adalah mitos alat komunis memarginalkan agama!\nKorupsi adalah mitos bagi maling teriak dirampok!!';0;0;0;0;0;0;0;0;0;0;0;0;user intoleransi adalah mitos bagi komunis  takut agama teroris adalah mitos alat komunis memarginalkan agama korupsi adalah mitos bagi maling teriak dirampok ;1;0;0;1;0;1;0;0;0;0;0;1
1451;"Create Your Own Online Store in Less than 15 Minutes
1: Sign Up for Shopify
2: Add a Product to Your Shopify Store
3: Customize the Look of Your Site
4: Activate Your Payment Processor
#woocommerce #ecommerce
#2019gantipresiden
 https://bit.ly/2W3VTFFÃÂ  pic.twitter.com/wwusU5nsps";0;0;0;0;0;0;0;0;0;0;0;0;create your own online store in less tahan minutes sign up for shopify add a produk to your shopify store customize the look of your site activate your payment processor woocommerce ecommerce ganti presiden ;0;1;0;0;0;0;0;0;0;0;0;0
1453;RT USER USER Para jendral propaganda mereka perang propaganda dgn jualan utamanya pki dan cinaisasi..;1;0;0;1;0;1;0;0;0;0;1;0;rt user user para jenderal propaganda mereka perang propaganda dengan jualan utamanya partai komunis indonesia dan cinaisasi ;0;0;0;0;0;0;0;0;0;0;0;0
1460;"Ini siapa he liv?"" USER: hai anon berengsek Ã¢ÂÂ Whut??? Go home dude you're drunk  http://ask.fm/a/b48am9mpÃÂ """;0;1;0;0;0;0;0;0;0;0;0;0;ini siapa he liv user  anon berengsek what go home dude you are drunk ;1;1;1;0;0;0;0;0;1;1;0;0
1461;wanita tanah jahanam is actually another way of saying land lady from hell which means ibu kostan bangsat (merry if ur reading this fuck u ur the worst landlady ever),,,,;0;1;0;0;0;0;0;0;0;0;0;0;wanita tanah jahanam is actualy another way of saying land lady from hell which means ibu kostan bangsat merry if kamu reading this fuck kamu kamu the worst landlady ever ;1;1;0;0;0;0;0;0;0;0;0;0
1462;Indons : Alhamdulillah ya Allah udah nyelamatin anak2 Thailand \n\nThai : ??? yg nyelamatin kita manusia2 kapir. Bukan Tuhan lu, kontol!';1;1;1;0;0;0;0;1;0;1;0;0;indonesia alhamdulillah  allah sudah menyelamatkan anak anak thailand thailand  menyelamatkan kita manusia manusia kafir bukan tuhan kamu kontol ;0;1;0;0;0;0;0;0;0;0;0;0
1464;USER USER Owwwwh, bokong supirnya besar ya cs mknya sampek duduk di besi? Baru ngeh aku.. hahahahah';0;1;0;0;0;0;0;0;0;0;0;0;user user  bokong supirnya besar  rekan makanya sampai duduk di besi baru tahu aku  ;1;1;1;0;0;0;0;0;1;1;0;0
1468;"If your actions are against your words 
Then you are a fucking munafik bhencho";0;1;0;0;0;0;0;0;0;0;0;0;if your actions are against your kata then you are a fuck munafik bhencho;1;1;1;0;0;0;0;0;1;1;0;0
1469;Fuck the god damn kadal gurun;1;1;1;0;0;0;0;0;1;1;0;0;fuck the god damn kadal gurun;0;0;0;0;0;0;0;0;0;0;0;0
1470;Ade Armando Dipolisikan soal Postingan 'Azan Tidak Suci';0;0;0;0;0;0;0;0;0;0;0;0;adik armando dipolisikan soal postingan azan tidak suci ;0;0;1;0;0;0;0;0;0;0;0;0
1471;USER ...aku udik bangat si emang bisa gitu y di ta wan :(';0;0;0;0;0;0;0;0;0;0;0;0;user aku udik banget  memang bisa begitu iya di ta wan ;1;1;1;0;0;0;0;0;1;1;0;0
1472;RT USER: Sidak priok, dwelling time, marah\nCopot smua mntri d kmnko mar \nBsok jgn k pasar ya?\nHarga smua naik, mencak2\nBisa pecat\xe2\x80\xa6';0;0;0;0;0;0;0;0;0;0;0;0;rt user inspeksi mendadak priok diperingatkan time marah copot semua menteri di kementerian perekonomian mar besok jangan k pasar  harga semua naik mencak mencak bisa pecat ;1;1;1;0;0;0;0;0;1;1;0;0
1473;yang butuh memek hubungi rp haneul terdekat';0;1;0;0;0;0;0;0;0;0;0;0; butuh memek hubungi rupiah haneul terdekat ;1;1;1;0;0;0;0;0;0;1;0;0
1477;"USER edan jauh2 dari pbg ke pwt hanya untuk ngeles:'''""";0;1;0;0;0;0;0;0;0;0;0;0;user gila jauh jauh dari pbg ke purwokerto cuma untuk menghindar ;0;0;0;0;0;0;0;0;0;0;0;0
1478;RT USER USER Mas USER cebong di kolam istana masih pada idup udh sekarat atau pd mati ? IQ 200 sekolam cebong;1;1;1;0;0;0;0;0;1;1;0;0;rt user user mas user kecebong di kolam istana masih pada hidup sudah sekarat atau pada mati intelligence quotient sekolam kecebong;1;1;0;1;0;0;0;0;1;0;1;0
1479;"Jngn berharap bnyk kpd Pertamina bs bersaing dng prshn minyak dunia &amp; di luar negeri, bertahan sbg Dirut msh tanda tanya nasibnya, apalagi mau bikin/teken proyek kilang minyak realisasinya paling cepat 3-5th kedepan. Nasehat; duduk manis ga usah bikin";0;0;0;0;0;0;0;0;0;0;0;0;jangan berharap banyak kepada pertamina bisa bersaing dengan perusahaan minyak dunia di luar negeri bertahan sebagai direktur utama masih tanda tanya nasibnya apalagi mau buat teken proyek kilang minyak realisasinya paling cepat lima tahun ke depan nasehat duduk manis tidak usah buat;1;0;0;0;0;0;0;0;1;0;0;0
1484;The grass on kompleks DPR looks so green because they fertilize it with bullshit.;1;1;0;1;0;0;0;0;1;0;1;0;the grass on kompleks dewan perwakilan rakyat looks so green because they fertilize it dengan bullshit ;0;1;0;1;0;0;0;0;0;0;1;0
1486;Antek Asing. \nAntek Mamarika.\nPresiden planga plongo.\nRakyat bego.\n\xf0\x9f\x98\x84\n#UpOne';1;1;0;1;0;0;0;0;1;0;1;0;antek asing antek amerika presiden plonga plongo rakyat bego upon ;1;1;1;0;0;0;0;0;1;1;0;0
1489;How much disrespectful can  USER be ? Afno afai bejat Ã°ÂÂÂ  https://twitter.com/edwardomojimete/status/1214828785712934912ÃÂ Ã¢ÂÂ¦;0;0;0;0;0;0;0;0;0;0;0;0;how much disrespectful can user be afno afai bejat ;0;1;1;0;0;0;0;0;0;1;0;0
1491;Tyas Mirasih ? Pecun gitu, dulu bareng sama aku agency nya';1;1;1;0;0;0;0;1;0;1;0;0;tyas mirasih pecun begitu dulu bareng sama aku agency  ;0;0;0;0;0;0;0;0;0;0;0;0
1493;"Because They're A Director, Is Playing In Behind The Scene Ã¢ÂÂ¡Ã°ÂÂÂ¥Ã°ÂÂÂ 
#2019GantiPresiden
#2019PrabowoSandi
#2019prabowosandimenang
#2019PRABOWOPRESIDEN
#GerakanKedaulatanRakyat
#PrabowoSandiTheRealWinner
#PrabowoSandiWinTheElection https://twitter.com/abiyyu991223/status/1129353231945961473ÃÂ Ã¢ÂÂ¦";1;0;0;1;0;0;0;0;1;0;1;0;because they are a director is memainkan in behind the scene ganti presiden prabowo sandi prabowo sandi menang prabowo presiden gerakan kedaulatan rakyat prabowo sandi the real winner prabowo sandi win the election ;0;0;0;0;0;0;0;0;0;0;0;0
1495;Kintamani adlh anjing ras Indonesia yg diakui PERKIN, tapi blm diakui F\xc3\xa9d\xc3\xa9ration Cynologique Internationale (FCI) sbg anjing ras dunia.';0;0;0;0;0;0;0;0;0;0;0;0;kintamani adalah anjing ras indonesia  diakui perkumpulan kinologi indonesia tapi belum diakui fdration cynologique internationale fci sebagai anjing ras dunia ;0;1;0;0;0;0;0;0;0;0;0;0
1497;USER BENCONG TREAK BENCONG';1;1;1;0;0;0;0;1;0;1;0;0;user bencong teriak bencong ;1;1;1;0;0;0;0;0;0;1;0;0
1498;USER Yang sombongkan situ, kampret. Cebong mah rendah hati dan rajin mengaji..\xf0\x9f\x91\x8d\xf0\x9f\x91\x8d\xf0\x9f\x91\x8d';1;1;1;0;0;0;0;0;1;1;0;0;user  sombongkan kamu kampret kecebong  rendah hati dan rajin mengaji ;1;1;0;1;0;0;0;0;1;0;1;0
1502;USER Tau dong, bau baunya udh keciri ini sipit buluq';1;1;1;0;0;1;0;0;0;1;0;0;user tau  bau baunya sudah keciri ini sipit buluk ;0;0;0;0;0;0;0;0;0;0;0;0
1507;anies akan merangkul dua2nya untuk persatuan tidak spt ente dangkal & cekak intelektual hanya jadi budak ahok kafir.;1;1;1;0;1;0;0;0;0;1;0;0;anies akan merangkul dua duanya untuk persatuan tidak seperti kamu dangkal cekak intelektual cuma jadi budak ahok kafir ;1;1;1;0;0;0;0;0;1;1;0;0
1511;USER USER Tong kemana waktu pak presiden dihina';0;0;0;0;0;0;0;0;0;0;0;0;user user tong kemana waktu pak presiden dihina ;1;0;1;0;0;0;0;0;1;1;0;0
1513;RT USER benci sekali dgn Umat Islam;1;0;0;1;1;0;0;0;0;0;1;0;rt user benci sekali dengan umat islam;1;1;0;1;1;0;0;0;0;0;0;0
1514;RT USER Rapopo jaga-jaga siapa tahu muncul pki perjuangan alias pki plus;1;0;0;1;0;1;0;0;0;0;1;0;rt user tidak apa apa jaga jaga siapa tahu muncul partai komunis indonesia perjuangan alias partai komunis indonesia plus;1;0;0;1;0;0;0;0;0;0;1;0
1517;Lucinta luna is a whole irony. She's a trans, but acting like she's transphobic;1;0;1;0;0;0;0;1;0;1;0;0;lucinta luna is a whole irony she a trans but acting like she transphobic;1;0;1;0;0;0;0;0;1;1;0;0
1519;"What is your positive ??
Ã°ÂÂÂÃ°ÂÂÂÃ°ÂÂÂÃ°ÂÂÂÃ°ÂÂÂÃ°ÂÂÂ
#PakaiKepalaDingin #SaatnyaJuara # #ShameOnYouMalaysia #ReferAndGetMoney #Rimau #tanyajubir #MumbaiRains pic.twitter.com/QTAky7hy7S";0;0;0;0;0;0;0;0;0;0;0;0;apa is your positif pakai kepala dingin saatnya juara shame on you malaysia refer and get money rimau tanya juru bicara mumbairains ;1;0;0;0;0;0;0;0;1;0;0;0
1520;"#Yakiin ; #Anda ; #Mau ; #Ganti; #Presiden; ; Saya harap cek kesehatan anda...??; ; Saya yakin para pembenci ; Pak dhe USER; Uda ada yg lewat sini...; ; Sebelom hidupmu makin memburuk; Segeralah jumpa dikoter..; ; #T3tapJokowi2019; #T3tapJokowi2019; #T3";0;0;0;0;0;0;0;0;0;0;0;0; yakin kamu mau ganti presiden saya harap cek kesehatan kamu saya yakin para pembenci pak  user sudah ada  lewat sini sebelum hidupmu semakin memburuk segeralah jumpa di kelompok terbang tetap jokowi tetap jokowi t ;1;0;1;0;0;0;0;0;1;1;0;0
1522;One of the reasons why idwt interact oftenly w local fans bcs......yea kampungan.;1;1;0;1;0;0;0;0;1;0;1;0;one of the reasons kenapa i do not want to interact oftenly aku lokal fan because  kampungan ;0;0;0;0;0;0;0;0;0;0;0;0
1524;DPC PDIP Pinrang Gelar TOT Hadapi Pilkada Pemilu Legislatif Dan Pilpres 2019;0;0;0;0;0;0;0;0;0;0;0;0;dewan pimpinan cabang partai demokrasi indonesia perjuangan pinrang gelar tot hadapi pilihan kepala daerah pemilihan umum legislatif dan pemilihan presiden ;1;0;1;1;0;0;0;0;1;0;0;0
1525;USER Wwkkw tae gua krn terlalu sering pake alesan mens jadi ditanya kok mens mulu sih';0;1;0;0;0;0;0;0;0;0;0;0;user  tai aku karena terlalu sering pakai alasan menstruasi jadi ditanya  menstruasi mulu  ;1;1;1;0;0;0;0;0;1;1;0;0
1528;Lagi booming meme ini. Kemacetan adalah suatu hal yang abadi karena masih banyak yang mungut SIM di pos ronda. Idiot versus cerdas emang sangat mudah dibedakan. \xf0\x9f\x98\x85 URL;0;1;0;0;0;0;0;0;0;0;0;0;lagi booming meme ini kemacetan adalah suatu hal  abadi karena masih banyak  mungut sim di pos ronda idiot versus cerdas memang sangat mudah dibedakan url;1;1;0;1;0;0;0;0;0;0;1;0
1529;"USER Congor baginda apa paham arti mengedepankan dialog???? Baginda cm paham fulus &amp; ngaceng'";1;1;1;0;0;0;0;1;0;1;0;0;user congor baginda apa paham arti mengedepankan dialog baginda cuma paham fulus ngaceng ;0;1;0;0;0;0;0;0;0;0;0;0
1532;Polemik MUI: Jangan Serang Ulama | KH. Bachtiar Nasir;0;0;0;0;0;0;0;0;0;0;0;0;polemik majelis ulama indonesia jangan serang ulama kh bachtiar nasir;0;1;0;0;0;0;0;0;0;0;0;0
1533;DEAR WHOEVER GAVE FINE LINE ONE STAR ON ITUNES INDONESIA, YOUR TASTE IN MUSIC SUCKS Ã°ÂÂ¤Âª  pic.twitter.com/wtyIgblmKm;1;1;1;0;0;0;0;0;1;1;0;0;dear whoever gave fine line one star on itunes indonesia your taste in musik sucks ;0;1;0;1;0;0;0;0;0;0;1;0
1534;Dont use this as politics bullshit my bro...dont go that low..just wish them all the best is the only thing u could do..not everything is about politics;0;1;0;0;0;0;0;0;0;0;0;0;do not use this as politics bullshit my bro do not go that low just wish them all the best is the only thing kamu could do not everything is about politics;1;1;0;1;0;0;0;0;1;0;1;0
1535;RT USER Jangan merasa sakti dgn jubah kekuasaan. Jangan menunggu rakyat marah. Pecat Setya Novanto PecatKetuaDPR;1;0;1;0;0;0;0;0;1;0;0;1;rt user jangan merasa sakti dengan jubah kekuasaan jangan menunggu rakyat marah pecat setya novanto pecat ketua dewan perwakilan rakyat;1;0;1;0;0;0;0;0;1;1;0;0
1539;RT USER: #IklanAhokJahat bikin darah mendidih. bangsat penuh dengan propaganda. emang lo kira islam radikal ?Kalau kami mau;1;1;1;0;1;0;0;0;0;1;0;0;rt user iklan ahok jahat buat darah mendidih bangsat penuh dengan propaganda memang kamu kira islam radikal kalau kami mau;1;1;1;0;0;0;0;0;1;1;0;0
1541;USER USER BANGSAT KESELEK KENTANG GUA WKWKWKWKW TOLOL LENDIR MEMEK ANJING';1;1;1;0;0;0;0;1;0;1;0;0;user user bangsat tersedak kentang aku  tolol lendir memek anjing ;1;1;1;0;0;0;0;0;0;1;0;0
1544;Menlu Indonesia Janji Akan Hancurkan Kekuatan Anti-China. jokowi anti pribumi turunkan jokowi Tiru Turki;1;0;1;0;0;0;0;0;1;0;0;1;menteri luar negeri indonesia janji akan hancurkan kekuatan anti cina jokowi anti pribumi turunkan jokowi tiru turki;1;0;1;0;0;0;0;0;0;1;0;1
1547;We are United Country come from all nation #PeaceAndLove #peace #indonesiaelection #cyber #sosfake;0;0;0;0;0;0;0;0;0;0;0;0;we are united country come from all nation peace and love peace indonesia election cyber sosfake;1;1;0;1;0;0;0;0;1;0;1;0
1553;I won't accept any golden medals that Malaysia gets because we all know that it's a cheating. #SEAGames2017 #ShameOnYouMalaysia;1;0;0;1;0;0;0;0;1;0;1;0;i  not accept any golden medals that malaysia gets because we all know that it a cheating sea games shame on you malaysia;0;0;0;0;0;0;0;0;0;0;0;0
1554;USER Bajingan emang lo pada.';1;1;0;1;0;0;0;0;1;0;1;0;user bajingan memang kamu pada ;1;1;1;0;0;0;0;0;1;1;0;0
1555;Demi hukum Jokowi sudah bisa diturunkan secara konstitusional karena melanggar undang-undang. Lengserkan Jokowi...;1;0;1;0;0;0;0;0;1;0;0;1;demi hukum jokowi sudah bisa diturunkan secara konstitusional karena melanggar undang undang lengserkan jokowi ;1;0;1;0;0;0;0;0;1;1;0;0
1558;USER eue an di rp begini ya.';0;1;0;0;0;0;0;0;0;0;0;0;user ngewe an di rupiah begini  ;0;0;0;0;0;0;0;0;0;0;0;0
1559;Lupakan USER biarkan karam dg kapal munafiknya. kita bangun jabar dg kapal yg bersih. Delete partai pendukung penista agama dari hati;1;0;0;1;1;0;0;0;0;0;1;0;lupakan user biarkan karam dengan kapal munafiknya kita bangun jabar dengan kapal  bersih delete partai pendukung penista agama dari hati;0;0;0;0;0;0;0;0;0;0;0;0
1560;That's exactly how i feel :Ã¢ÂÂ mas belom lihat hpku makin bejat :Ã¢ÂÂ);0;1;0;0;0;0;0;0;0;0;0;0;that exactly how i feel mas belum lihat handphone aku semakin bejat ;0;0;0;0;0;0;0;0;0;0;0;0
1563;"USER USER Coba kalian perhatikan dipersidangan teroris ada nggak alqur'an menjadi BB nggak pernah ada selama ini dasar zonk sontoloyo""";1;1;1;0;0;0;0;0;1;1;0;0;user user coba kalian perhatikan dipersidangan teroris ada tidak alquran an menjadi bb tidak pernah ada selama ini dasar apes sontoloyo;1;1;0;1;0;0;0;0;1;0;1;0
1570;Bodohnya cerita TAK ADA CINTA SEPERTIMU ni. Tolol amat';1;1;1;0;0;0;0;0;1;1;0;0;bodohnya cerita tidak ada cinta sepertimu nih tolol amat ;0;1;0;0;0;0;0;0;0;0;0;0
1573;BANGSAD TERNYATA VINNA';1;1;1;0;0;0;0;0;1;1;0;0;bangsat ternyata vinna ;0;1;0;0;0;0;0;0;0;0;0;0
1575;I just watch one of my fancam when dreamies came to Indonesia, and i don't understand my self, WHY I DIDNT SCREAM OR ANYTHING? AM I NORMAL? zzz the quality in here so suck, why twitter WHY? #NCTDREAM #BOOM  pic.twitter.com/37hG8W7AMw;0;1;0;0;0;0;0;0;0;0;0;0;i just watch one of my fancam when dreamies came to indonesia and i do not understand my self kenapa i did not scream orang anything am i normal  the quality in here so suck kenapa twitter kenapa nct dream boom ;0;0;0;0;0;0;0;0;0;0;0;0
1576;lebay  RT  USER: Bullshit bullshit bullshit. I get soooo tired of listening to SBY's bullshit. PLEASE let's get som;1;1;1;0;0;0;0;0;1;1;0;0;lebay rt user bullshit bullshit bullshit i get jadi tired of listening to susilo bambang yudhoyono bullshit please let get som;1;1;0;1;0;0;0;0;1;0;1;0
1580;"of course there were fans from other countries including malaysia too spitting out those harsh words but im specifically talking about when Today went against 10s Gaming. so disappointed to see that yall let out words such as ""kontol"" ""malingsial"" ""todak bangsat"" etc :(";0;1;0;0;0;0;0;0;0;0;0;0;of course there were fan from other countries including malaysia too spitting out those harsh kata but i am specifically membicarakan about when today went against s gaming so disappointed to see that yel let out kata such as kontol malaysia tidak bangsat etc ;0;0;0;0;0;0;0;0;0;0;0;0
1581;Of course NOT! He's hiding like a chicken RT  USER: Did Rais Yatim comment on the whole #MalaysiaMiskinBudaya debacle? Since he started it.;1;0;0;1;0;0;0;0;1;0;1;0;of course not he hiding like a chicken rt user did rais yatim komen on the whole malaysia miskin budaya debacle sejak he started it ;1;1;1;0;0;0;0;0;1;1;0;0
1582;USER USER Setuju pakek banget... \n\n~ Sekjen PCN (Partai Cocot Nusantara)';1;1;0;1;0;0;0;0;1;0;1;0;user user setuju pakai banget sekretariat jenderal pcn partai cocot nusantara ;1;1;1;0;0;0;0;0;1;1;0;0
1588;USER Mas tolong sebutkan kitab suci agama mana yg fiksi?;0;0;0;0;0;0;0;0;0;0;0;0;user mas tolong sebutkan kitab suci agama mana  fiksi ;1;0;0;0;0;0;0;0;0;0;0;0
1590;USER Bu guru enakan jadi jablay atau guru esde sih.\nKayaknya menikmati jadi pecun ini guru.';1;1;1;0;0;0;0;1;0;1;0;0;user bu guru enakan jadi jablay atau guru sekolah dasar  kayaknya menikmati jadi pecun ini guru ;1;1;1;0;0;0;0;0;0;1;0;0
1593;USER Intine gak usah lah buka2 kolom komentar. Isine manusia2 bloon seng gak isok ngempet atine.';1;1;0;1;0;0;0;0;1;0;1;0;user intinya tidak usah  buka buka kolom komentar isinya manusia manusia beloon seng tidak isok ngempet hatinya ;0;1;0;0;0;0;0;0;0;0;0;0
1594;"bangsat, hampir nangis gua ÃÂ°ÃÂ¸ÃÂÃÂ­ÃÂ°ÃÂ¸ÃÂÃÂ­ÃÂ°ÃÂ¸ÃÂÃÂ­
fuck you. respect ÃÂ¢Ã¯Â¿Â½ÃÂ,,,,";0;1;0;0;0;0;0;0;0;0;0;0;bangsat hampir menangis aku fuck you respect ;1;1;1;0;0;0;0;0;1;1;0;0
1596;Freedom of speech ? Only when Israel were not involved #FuckTheJew #FuckIsrael #YahudiMabuk #YahudiBangsat  pic.twitter.com/3fgEXVei2h;1;1;0;1;1;0;0;0;0;0;1;0;freedom of speech only when israel were not involved fuck the jew fuck israel yahudimabuk yahudibangsat ;1;1;0;1;0;0;0;0;1;0;1;0
1600;"USER Kaum radikal dari bani kecebong pengikut mukidi &amp; penista agama sedang jualan ayat politik di mesjid?'";1;1;0;1;1;0;0;0;0;0;1;0;user kaum radikal dari bani kecebong pengikut mukidi penista agama sedang jualan ayat politik di mesjid ;1;1;0;1;0;0;0;0;1;0;1;0
1602;"USER USER USER USER Otak Bani Cebong emang 0 (kosong).\n\nSeorang Napi PENISTA AGAMA yg diselingkuhi istri 7 tahun lamanya &amp; jg bermulut jamban dipuja-puja bak dewa..\n\n^_^\n\n#CebongKoplo'";1;1;1;0;1;0;0;0;0;1;0;0;user user user user otak bani kecebong memang kosong seorang napi penista agama  diselingkuhi istri tahun lamanya juga bermulut jamban dipuja puja bak dewa kecebong koplo ;1;1;0;1;0;0;0;0;1;0;1;0
1603;It's all about money and power, never about faith, believe or religion #hypocrites #munafik;0;0;0;0;0;0;0;0;0;0;0;0;it all about uang and power never about faith believe orang religion hypocrites munafik;1;1;0;1;0;0;0;0;1;0;1;0
1604;"Here we are, Malayscum! Ã°ÂÂÂª
#IndonesiaBisa
#SEAGames2017
#ShameOnYouMalaysia";0;1;0;0;0;0;0;0;0;0;0;0;here we are malaysia scum indonesia bisa sea games shame on you malaysia;1;0;0;1;0;0;0;0;1;0;1;0
1606;" USER until now, u do not to admit to Indonesian people. that it means you want an eye for an eye, blood for blood. 
U are coward..Hiding behind the word hoax..u will be responsible if something happen.. 
 USER  USER
#GanyangMalaysia #shameonyoumalaysia https://twitter.com/permadiaktivis/status/1198045430572994560ÃÂ Ã¢ÂÂ¦";1;0;0;1;0;0;0;0;1;0;0;1; user until now kamu do not to admit to indonesian people that it means you want an eye for an eye blood for blood kamu are coward hiding behind the word hoaks kamu will be responsible if something happen user user ganyang malaysia shame on you malaysia ;1;1;1;0;0;0;0;0;1;1;0;0
1609;Ayo Muslim Indonesia, jangan hanya berani penggal kafir, beranilah diskusi baik2, mana MUI, NU, Muhammadiyah, ICMI?;1;0;0;1;1;0;0;0;0;0;1;0;ayo muslim indonesia jangan cuma berani penggal kafir beranilah diskusi baik baik mana majelis ulama indonesia nu muhammadiyah ikatan cendekiawan muslim indonesia ;1;0;0;1;1;1;0;0;0;0;1;0
1610;USER USER Hanya terjadi di rezim Jokowi. Yang dicopot harusnya Kapolrinya . Karna lembaga kepolisian setiap kebijakan tidak berjalan sendiri sendiri,tapi ada perintah dan izin atasan.';0;0;0;0;0;0;0;0;0;0;0;0;user user cuma terjadi di rezim jokowi  dicopot harusnya kepala kepolisian negara republik indonesia  karena lembaga kepolisian setiap kebijakan tidak berjalan sendiri sendiri tapi ada perintah dan izin atasan ;1;0;1;0;0;0;0;0;1;1;0;0
1612;RT USER: Bajingan itu ada diantara kita, menjelang uts.';0;1;0;0;0;0;0;0;0;0;0;0;rt user bajingan itu ada diantara kita menjelang ujian tengah semester ;1;1;0;0;0;0;0;0;0;0;0;0
